player,nation,pos,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,npxg+xag,prgc,prgp,prgr,gls_90,ast_90,g+a_90,g-pk_90,g+a-pk_90,xg_90,xag_90,xg+xag_90,npxg_90,npxg+xag_90,club,season,player_clean,club_clean,goals_per90,xa_per90,ga_per90,pos_group,goals_norm,xg_norm,xag_norm,output_index_v0,annual_wage,transfer_fee,amortized_fee,cost_index_raw,cost_index_v2,value_index_v2,transfer_fee_corrected,market_value,cost_mv_raw,cost_mv,value_index_mv,cost_mv_log_raw,cost_mv_log,value_index_mv_log,age
Gustavo Hamer,nl NED,MF,36,34,2910.0,32.3,4.0,6.0,10.0,4.0,0.0,0.0,9.0,0.0,3.0,3.0,6.1,9.1,36.0,135.0,86.0,0.12,0.19,0.31,0.12,0.31,0.09,0.19,0.28,0.09,0.28,Sheffield United,2023/24,gustavo hamer,sheffield united,0.12383900928792571,0.18575851393188855,0.30959752321981426,MID,0.04953560369535604,0.027863777081156723,0.04279279278315477,0.04284125455324573,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.30620756913703123,5.0,15000000.0,15000000.0,0.08333333333333333,0.5140888855723219,16.52356082573315,0.8692737012736549,0.0492839081713468,26.0
Hamed Junior Traorè,ci CIV,MF,3,0,47.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.34,0.07,0.41,0.34,0.41,Bournemouth,2023/24,hamed junior traore,bournemouth,0.0,0.0,0.0,MID,0.0,0.10526315786214764,0.015765765762214917,0.02657064958920475,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.1899135332507632,5.0,13000000.0,13000000.0,0.07222222222222222,0.3678962080568773,16.380459992348886,0.861745433462424,0.030833489478391148,23.0
Hannes Delcroix,be BEL,DF,12,5,589.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.2,0.6,2.0,18.0,6.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.09,0.05,0.09,Burnley,2023/24,hannes delcroix,burnley,0.0,0.0,0.0,DEF,0.0,0.015479876156198181,0.006756756755234964,0.005460840095571873,1092000.0,0.0,1.0,1092000.0,0.05676603000792607,0.09619738948487186,5.0,4000000.0,4000000.0,0.022222222222222223,0.2457267465971374,15.201805169084134,0.7997386026376925,0.006828272699714994,24.0
Hannibal Mejbri,tn TUN,"MF,FW",5,1,133.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.4,2.0,6.0,10.0,0.68,0.0,0.68,0.68,0.68,0.02,0.25,0.27,0.02,0.27,Manchester United,2023/24,hannibal mejbri,manchester united,0.6666666666666666,0.0,0.6666666666666666,ATT,0.26666666656,0.006191950462479273,0.0563063062936247,0.1409455972472645,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,1.007407676635887,5.0,13000000.0,13000000.0,0.07222222222222222,1.9515274022750155,16.380459992348886,0.861745433462424,0.1635580859684641,20.0
Han-Noah Massengo,fr FRA,"MF,DF",3,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,2023/24,hannoah massengo,burnley,0.0,0.0,0.0,MID,0.0,0.0,0.0,0.0,728000.0,0.0,1.0,728000.0,0.03669723152027544,0.0,5.0,4000000.0,4000000.0,0.022222222222222223,0.0,15.201805169084134,0.7997386026376925,0.0,22.0
Harrison Reed,eng ENG,MF,27,15,1325.0,14.7,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,1.1,1.4,10.0,56.0,40.0,0.0,0.14,0.14,0.0,0.14,0.02,0.07,0.09,0.02,0.09,Fulham,2023/24,harrison reed,fulham,0.0,0.1360544217687075,0.1360544217687075,MID,0.0,0.006191950462479273,0.015765765762214917,0.006756408109271075,2652000.0,0.0,1.0,2652000.0,0.14277516638357163,0.0473216803644932,5.0,15000000.0,15000000.0,0.08333333333333333,0.08107592440016011,16.52356082573315,0.8692737012736549,0.007772466056324468,28.0
Harry Maguire,eng ENG,DF,22,18,1653.0,18.4,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,1.2,3.3,20.0,73.0,2.0,0.11,0.11,0.22,0.11,0.22,0.11,0.07,0.18,0.11,0.18,Manchester United,2023/24,harry maguire,manchester united,0.10869565217391305,0.10869565217391305,0.2173913043478261,DEF,0.04347826085217391,0.034055727543636,0.015765765762214917,0.03189438090898068,10400000.0,87.0,17.4,10400017.4,0.5699548363819529,0.055959389961587884,87.0,18000000.0,18000000.0,0.1,0.31894061968361,16.705882371415992,0.8788652975711574,0.03629036748493403,30.0
Harry Toffolo,eng ENG,DF,23,15,1459.0,16.2,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,1.5,3.2,10.0,42.0,34.0,0.06,0.19,0.25,0.06,0.25,0.1,0.1,0.2,0.1,0.2,Nottingham Forest,2023/24,harry toffolo,nottingham forest,0.0617283950617284,0.1851851851851852,0.2469135802469136,DEF,0.024691358014814816,0.030959752312396362,0.02252252251744988,0.0251859444502534,1872000.0,2.4,0.48,1872000.48,0.0997706246600985,0.25243594595213575,2.4,5000000.0,5000000.0,0.027777777777777776,0.906661360400148,15.424948670398354,0.811477765845207,0.031037096114302665,27.0
Harry Wilson,wls WAL,FW,35,16,1620.0,18.0,4.0,6.0,10.0,4.0,0.0,0.0,6.0,0.0,3.4,3.4,3.5,6.8,41.0,60.0,130.0,0.22,0.33,0.56,0.22,0.56,0.19,0.19,0.38,0.19,0.38,Fulham,2023/24,harry wilson,fulham,0.2222222222222222,0.3333333333333333,0.5555555555555556,ATT,0.08888888885333332,0.058823529393553085,0.04279279278315477,0.06674218333681478,2132000.0,0.0,1.0,2132000.0,0.11410545425835644,0.5849115527303925,5.0,17000000.0,17000000.0,0.09444444444444444,0.7066744587778871,16.648723960844016,0.8758583002513399,0.07620194626883814,26.0
Harvey Barnes,eng ENG,"FW,MF",21,7,802.0,8.9,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,3.6,3.6,3.2,6.8,45.0,34.0,79.0,0.56,0.34,0.9,0.56,0.9,0.4,0.36,0.76,0.4,0.76,Newcastle United,2023/24,harvey barnes,newcastle united,0.5617977528089887,0.33707865168539325,0.898876404494382,ATT,0.22471910103370782,0.12383900924958545,0.08108108106281957,0.15426977568707245,6240000.0,0.0,1.0,6240000.0,0.34059618004755643,0.4529390867696917,5.0,35000000.0,35000000.0,0.19444444444444445,0.7933833375620651,17.370858648025116,0.9138484586054885,0.16881311712159275,25.0
Harvey Elliott,eng ENG,"MF,FW",34,11,1352.0,15.0,3.0,6.0,9.0,3.0,0.0,0.0,2.0,0.0,2.7,2.7,3.5,6.2,44.0,128.0,122.0,0.2,0.4,0.6,0.2,0.6,0.18,0.23,0.42,0.18,0.42,Liverpool,2023/24,harvey elliott,liverpool,0.2,0.4,0.6,ATT,0.079999999968,0.055727554162313446,0.05180180179013472,0.06527614144460984,2392000.0,0.0,1.0,2392000.0,0.12844031032096404,0.5082176542849824,5.0,35000000.0,35000000.0,0.19444444444444445,0.33570414380811103,17.370858648025116,0.9138484586054885,0.07142986279624175,20.0
Hjalmar Ekdal,se SWE,DF,8,5,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.1,5.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.01,0.03,Burnley,2023/24,hjalmar ekdal,burnley,0.0,0.0,0.0,DEF,0.0,0.0030959752312396363,0.002252252251744988,0.0014074833343586729,832000.0,0.0,1.0,832000.0,0.04243117394531848,0.03317019147245365,5.0,7000000.0,7000000.0,0.03888888888888889,0.03619149795927549,15.76142084987672,0.8291789393341117,0.0016974401665927645,24.0
Hugo Bueno,es ESP,"DF,MF",22,7,741.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.8,1.0,22.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.13,0.03,0.13,Wolverhampton,2023/24,hugo bueno,wolverhampton,0.0,0.0,0.0,MID,0.0,0.009287925693718908,0.020270270265704892,0.008952179731740494,270400.0,0.0,1.0,270400.0,0.011467884850086076,0.7805623518552728,5.0,6000000.0,6000000.0,0.03333333333333333,0.26855733523215786,15.607270193858982,0.8210693609736401,0.010903060391955734,20.0
Hwang Hee-chan,kr KOR,"FW,MF",29,25,2119.0,23.5,12.0,3.0,15.0,11.0,1.0,1.0,6.0,0.0,7.7,6.9,3.0,9.9,37.0,37.0,120.0,0.51,0.13,0.64,0.47,0.59,0.33,0.13,0.45,0.29,0.42,Wolverhampton,2023/24,hwang heechan,wolverhampton,0.5106382978723404,0.1276595744680851,0.6382978723404256,ATT,0.20425531906723401,0.102167182630908,0.029279279272684845,0.12259607785187661,2912000.0,0.0,1.0,2912000.0,0.15711002244617922,0.7803149387171341,5.0,13000000.0,13000000.0,0.07222222222222222,1.6974606515708084,16.380459992348886,0.861745433462424,0.14226467681368402,27.0
Ian Maatsen,nl NED,"FW,MF",12,1,209.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,0.1,0.9,9.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.35,0.04,0.39,0.35,0.39,Chelsea,2023/24,ian maatsen,chelsea,0.0,0.0,0.0,ATT,0.0,0.10835913309338725,0.009009009006979951,0.024824979771120435,572000.0,0.0,1.0,572000.0,0.028096317882710886,0.8835355700052773,5.0,40000000.0,40000000.0,0.2222222222222222,0.11171190626646377,17.50439003707821,0.9208732958075051,0.026958054844338625,21.0
Ibrahim Sangaré,ci CIV,MF,17,13,1035.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.6,0.6,0.4,1.0,5.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09,Nottingham Forest,2023/24,ibrahim sangare,nottingham forest,0.0,0.0,0.0,MID,0.0,0.018575851387437815,0.006756756755234964,0.0060800351418198,4212000.0,0.0,1.0,4212000.0,0.2287843027592172,0.02657528726055743,5.0,30000000.0,30000000.0,0.16666666666666666,0.03647999197096698,17.216707972959764,0.9057388792429575,0.006712782865320738,25.0
Ibrahima Konaté,fr FRA,DF,22,17,1574.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.7,0.7,0.4,1.1,24.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Liverpool,2023/24,ibrahima konate,liverpool,0.0,0.0,0.0,DEF,0.0,0.012383900924958545,0.004504504503489976,0.0040533567612132,3692000.0,0.0,1.0,3692000.0,0.20011459063400203,0.020255077319920153,5.0,45000000.0,45000000.0,0.25,0.016213362191404037,17.622173069956816,0.9270696413783805,0.004372219958542336,24.0
Idrissa Gana Gueye,sn SEN,MF,25,24,1884.0,20.9,4.0,0.0,4.0,4.0,0.0,0.0,8.0,0.0,1.3,1.3,1.1,2.4,29.0,83.0,41.0,0.19,0.0,0.19,0.19,0.19,0.06,0.05,0.12,0.06,0.12,Everton,2023/24,idrissa gana gueye,everton,0.19138755980861244,0.0,0.19138755980861244,MID,0.07655502389282297,0.018575851387437815,0.01126126125872494,0.04210637246981163,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.3009550045537267,5.0,13000000.0,13000000.0,0.07222222222222222,0.583003238767932,16.380459992348886,0.861745433462424,0.048861673033715726,33.0
Igor,br BRA,DF,24,17,1637.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.7,1.0,30.0,107.0,12.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05,Brighton,2023/24,igor,brighton,0.0,0.0,0.0,DEF,0.0,0.006191950462479273,0.009009009006979951,0.004391543244938838,2652000.0,0.0,1.0,2652000.0,0.14277516638357163,0.030758237569853575,5.0,13000000.0,13000000.0,0.07222222222222222,0.06080514147411735,16.380459992348886,0.861745433462424,0.005096096803434381,25.0
Illia Zabarnyi,ua UKR,DF,37,37,3330.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.1,1.1,0.4,1.5,24.0,109.0,1.0,0.03,0.0,0.03,0.03,0.03,0.03,0.01,0.04,0.03,0.04,Bournemouth,2023/24,illia zabarnyi,bournemouth,0.02702702702702703,0.0,0.02702702702702703,DEF,0.010810810806486488,0.009287925693718908,0.002252252251744988,0.007510738289773447,2392000.0,0.0,1.0,2392000.0,0.12844031032096404,0.058476032913435276,5.0,13000000.0,13000000.0,0.07222222222222222,0.10399339794981459,16.380459992348886,0.861745433462424,0.00871571729005705,20.0
Ionuț Radu,ro ROU,GK,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,2023/24,ionut radu,bournemouth,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,1664000.0,0.0,1.0,1664000.0,0.08830271334566278,0.0,5.0,3000000.0,3000000.0,0.016666666666666666,0.0,14.914123179965662,0.7846041900187535,0.0,26.0
Issa Diop,fr FRA,DF,18,16,1424.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.3,0.3,0.0,0.3,11.0,66.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Fulham,2023/24,issa diop,fulham,0.0,0.0,0.0,DEF,0.0,0.006191950462479273,0.0,0.0012383900924958545,3432000.0,0.0,1.0,3432000.0,0.1857797345713944,0.006665869285923986,5.0,20000000.0,20000000.0,0.1111111111111111,0.011145410523767977,16.811242881518265,0.8844081173998016,0.0014002457325821914,26.0
Issa Kaboré,bf BFA,DF,24,21,1729.0,19.2,0.0,2.0,2.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,2.1,2.3,60.0,54.0,85.0,0.0,0.1,0.1,0.0,0.1,0.01,0.11,0.12,0.01,0.12,Luton Town,2023/24,issa kabore,luton town,0.0,0.10416666666666667,0.10416666666666667,DEF,0.0,0.0030959752312396363,0.024774774769194867,0.009290366215466129,1092000.0,0.0,1.0,1092000.0,0.05676603000792607,0.16365778188798966,5.0,10000000.0,10000000.0,0.05555555555555555,0.16722358185391695,16.118095750958314,0.8479429403073012,0.010956344840555415,22.0
Ivan Perišić,hr CRO,FW,5,0,103.0,1.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.9,1.0,15.0,9.0,17.0,0.0,0.87,0.87,0.0,0.87,0.1,0.75,0.85,0.1,0.85,Tottenham Hotspur,2023/24,ivan perisic,tottenham hotspur,0.0,0.9090909090909091,0.9090909090909091,ATT,0.0,0.030959752312396362,0.1689189188808741,0.06531357207078521,9360000.0,0.0,1.0,9360000.0,0.5126144527988475,0.12741241356298819,5.0,2000000.0,2000000.0,0.011111111111111112,5.877692494046205,14.508658238524095,0.7632734360668142,0.08557023396112784,34.0
Ivan Toney,eng ENG,FW,17,16,1450.0,16.1,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,6.0,6.0,1.5,7.4,23.0,40.0,98.0,0.25,0.12,0.37,0.25,0.37,0.37,0.09,0.46,0.37,0.46,Brentford,2023/24,ivan toney,brentford,0.24844720496894407,0.12422360248447203,0.37267080745341613,ATT,0.09937888194782607,0.11455108355586653,0.020270270265704892,0.07472530818069176,1872000.0,0.0,1.0,1872000.0,0.09977059819574885,0.7489637284759433,5.0,50000000.0,50000000.0,0.2777777777777778,0.2690101410139827,17.72753358339242,0.9326124613823852,0.08012462962943796,27.0
Ivo Grbić,hr CRO,GK,9,9,771.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sheffield United,2023/24,ivo grbic,sheffield united,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,3500000.0,3500000.0,0.019444444444444445,0.0,15.068273812173887,0.792713767126651,0.0,27.0
Jack Cork,eng ENG,MF,4,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Burnley,2023/24,jack cork,burnley,0.0,0.0,0.0,MID,0.0,0.0,0.0,0.0,1560000.0,0.0,1.0,1560000.0,0.08256877092061975,0.0,5.0,800000.0,800000.0,0.0044444444444444444,0.0,13.592368256649284,0.7150691299620526,0.0,34.0
Jack Grealish,eng ENG,"FW,MF",20,10,1009.0,11.2,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,2.1,2.1,2.5,4.6,87.0,50.0,146.0,0.27,0.09,0.36,0.27,0.36,0.19,0.22,0.41,0.19,0.41,Manchester City,2023/24,jack grealish,manchester city,0.26785714285714285,0.08928571428571429,0.35714285714285715,ATT,0.10714285709999999,0.058823529393553085,0.049549549538389734,0.07732133391214702,14040000.0,117.5,23.5,14040023.5,0.770643157576236,0.10033338104493188,117.5,60000000.0,60000000.0,0.3333333333333333,0.23196330584652355,17.909855136853043,0.942204058089062,0.08206423139880682,27.0
Jack Harrison,eng ENG,"MF,FW",29,25,2214.0,24.6,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,3.6,3.6,3.4,7.0,65.0,62.0,135.0,0.12,0.12,0.24,0.12,0.24,0.14,0.14,0.28,0.14,0.28,Everton,2023/24,jack harrison,everton,0.12195121951219512,0.12195121951219512,0.24390243902439024,ATT,0.04878048778536585,0.04334365323735491,0.031531531524429834,0.041655986184436056,2080000.0,0.0,1.0,2080000.0,0.11123848304583493,0.37447123129179044,5.0,18000000.0,18000000.0,0.1,0.41655569628739764,16.705882371415992,0.8788652975711574,0.047397409935455374,26.0
Jack Hinshelwood,eng ENG,DF,12,8,869.0,9.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.9,1.9,0.7,2.5,16.0,19.0,38.0,0.31,0.0,0.31,0.31,0.31,0.19,0.07,0.26,0.19,0.26,Brighton,2023/24,jack hinshelwood,brighton,0.30927835051546393,0.0,0.30927835051546393,DEF,0.12371134015670103,0.058823529393553085,0.015765765762214917,0.0729528269660013,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.5214298236567702,5.0,16000000.0,16000000.0,0.08888888888888889,0.8207100703792228,16.588099342704055,0.8726689522194826,0.0835972715463144,18.0
Jack Robinson,eng ENG,DF,34,31,2885.0,32.1,1.0,1.0,2.0,1.0,0.0,0.0,10.0,0.0,1.2,1.2,1.2,2.4,8.0,63.0,14.0,0.03,0.03,0.06,0.03,0.06,0.04,0.04,0.08,0.04,0.08,Sheffield United,2023/24,jack robinson,sheffield united,0.03115264797507788,0.03115264797507788,0.06230529595015576,DEF,0.012461059185046728,0.012383900924958545,0.009009009006979951,0.01123740997070572,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.08031930965628878,5.0,1000000.0,1000000.0,0.005555555555555556,2.022369768168759,13.815511557963774,0.7268082826479546,0.015461291206635284,29.0
Jacob Brown,sct SCO,"MF,FW",19,12,1019.0,11.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,2.8,2.8,0.7,3.4,25.0,19.0,53.0,0.18,0.0,0.18,0.18,0.18,0.25,0.06,0.3,0.25,0.3,Luton Town,2023/24,jacob brown,luton town,0.17699115044247787,0.0,0.17699115044247787,ATT,0.07079646014867257,0.0773993807809909,0.013513513510469928,0.052068012951765316,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.833075245470894,5.0,4000000.0,4000000.0,0.022222222222222223,2.342955149847696,15.201805169084134,0.7997386026376925,0.06510620804576285,25.0
Jacob Bruun Larsen,dk DEN,"MF,FW",32,16,1249.0,13.9,6.0,0.0,6.0,5.0,1.0,1.0,1.0,0.0,5.0,4.2,1.5,5.7,61.0,38.0,146.0,0.43,0.0,0.43,0.36,0.36,0.36,0.1,0.46,0.3,0.41,Burnley,2023/24,jacob bruun larsen,burnley,0.4316546762589928,0.0,0.4316546762589928,ATT,0.17266187043453235,0.11145510832462689,0.02252252251744988,0.1078717462415724,1300000.0,0.0,1.0,1300000.0,0.06823391485801215,1.5808878265040598,5.0,8000000.0,8000000.0,0.044444444444444446,2.427059681592543,15.894952224644102,0.8362037757845838,0.12900159071724965,24.0
Jacob Murphy,eng ENG,"FW,DF",21,14,1189.0,13.2,3.0,7.0,10.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,5.0,7.1,33.0,52.0,113.0,0.23,0.53,0.76,0.23,0.76,0.16,0.37,0.54,0.16,0.54,Newcastle United,2023/24,jacob murphy,newcastle united,0.2272727272727273,0.5303030303030303,0.7575757575757576,ATT,0.09090909087272728,0.04953560369983418,0.08333333331456455,0.0799828782927917,1820000.0,11.3,2.2600000000000002,1820002.26,0.09690375158620695,0.8253762275179926,11.3,15000000.0,15000000.0,0.08333333333333333,0.9597830221172351,16.52356082573315,0.8692737012736549,0.09201105033380286,28.0
Jacob Ramsey,eng ENG,"FW,MF",16,8,853.0,9.5,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.2,2.2,1.0,3.2,33.0,28.0,69.0,0.11,0.11,0.21,0.11,0.21,0.23,0.11,0.34,0.23,0.34,Aston Villa,2023/24,jacob ramsey,aston villa,0.10526315789473684,0.10526315789473684,0.21052631578947367,ATT,0.042105263141052625,0.07120743031851164,0.024774774769194867,0.04186002564639421,3900000.0,0.0,1.0,3900000.0,0.2115824754840881,0.19784165824207878,5.0,35000000.0,35000000.0,0.19444444444444445,0.21527902474647154,17.370858648025116,0.9138484586054885,0.045806259720579764,22.0
Jaden Philogene Bidace,eng ENG,FW,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,2023/24,jaden philogene bidace,aston villa,0.0,,,ATT,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,13000000.0,13000000.0,0.07222222222222222,0.0,16.380459992348886,0.861745433462424,0.0,21.0
Jadon Sancho,eng ENG,"FW,MF",3,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,Manchester United,2023/24,jadon sancho,manchester united,0.0,0.0,0.0,ATT,0.0,0.0,0.013513513510469928,0.0047297297286644745,14300000.0,85.0,17.0,14300017.0,0.7849776552674421,0.006025297244614958,85.0,30000000.0,30000000.0,0.16666666666666666,0.028378208102738233,17.216707972959764,0.9057388792429575,0.005221951508437184,23.0
Jaidon Anthony,eng ENG,FW,3,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,2.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Bournemouth,2023/24,jaidon anthony,bournemouth,0.0,0.0,0.0,ATT,0.0,0.012383900924958545,0.0,0.002476780184991709,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.017702769156549347,5.0,6000000.0,6000000.0,0.03333333333333333,0.07430117651445584,15.607270193858982,0.8210693609736401,0.003016526113614305,23.0
Jaïro Riedewald,nl NED,"MF,FW",9,2,235.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Crystal Palace,2023/24,jairo riedewald,crystal palace,0.0,0.0,0.0,ATT,0.0,0.0030959752312396363,0.0,0.0006191950462479273,2340000.0,9.0,1.8,2340001.8,0.1255734383497537,0.00493090038374949,9.0,3000000.0,3000000.0,0.016666666666666666,0.037149473806447245,14.914123179965662,0.7846041900187535,0.0007891804108931874,26.0
Jakub Kiwior,pl POL,DF,20,11,946.0,10.5,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,1.7,4.0,55.0,16.0,0.1,0.29,0.38,0.1,0.38,0.08,0.09,0.16,0.08,0.16,Arsenal,2023/24,jakub kiwior,arsenal,0.09523809523809523,0.2857142857142857,0.38095238095238093,DEF,0.038095238079999996,0.02476780184991709,0.020270270265704892,0.029191012098980132,3016000.0,0.0,1.0,3016000.0,0.16284396487122227,0.17925646102760606,5.0,30000000.0,30000000.0,0.16666666666666666,0.17514502172375046,17.216707972959764,0.9057388792429575,0.03222891336459513,23.0
Jakub Moder,pl POL,"MF,DF",17,6,618.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.8,1.3,10.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.2,0.08,0.2,Brighton,2023/24,jakub moder,brighton,0.0,0.0,0.0,MID,0.0,0.02476780184991709,0.024774774769194867,0.01362473153920162,1196000.0,0.0,1.0,1196000.0,0.06249997243296911,0.2179923129006327,5.0,10000000.0,10000000.0,0.05555555555555555,0.24524075337206847,16.118095750958314,0.8479429403073012,0.01606796262293462,24.0
Jamaal Lascelles,eng ENG,DF,16,13,1080.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.7,0.7,0.1,0.8,8.0,31.0,3.0,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07,Newcastle United,2023/24,jamaal lascelles,newcastle united,0.08333333333333333,0.0,0.08333333333333333,DEF,0.03333333332,0.018575851387437815,0.002252252251744988,0.01950345855959831,2860000.0,5.0,1.0,2860001.0,0.15424310636771948,0.12644540539592397,5.0,7000000.0,7000000.0,0.03888888888888889,0.501504609985414,15.76142084987672,0.8291789393341117,0.0235213825545043,29.0
James Garner,eng ENG,MF,37,34,3004.0,33.4,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.7,2.7,4.6,7.3,36.0,100.0,76.0,0.03,0.06,0.09,0.03,0.09,0.08,0.14,0.22,0.08,0.22,Everton,2023/24,james garner,everton,0.029940119760479042,0.059880239520958084,0.08982035928143713,MID,0.011976047899401198,0.02476780184991709,0.031531531524429834,0.0213788179582644,2340000.0,0.0,1.0,2340000.0,0.1255733391084425,0.17024830160405818,5.0,22000000.0,22000000.0,0.12222222222222222,0.1749161703444059,16.906553056777135,0.8894222078667481,0.024036721517016385,22.0
James Hill,eng ENG,DF,5,1,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,2023/24,james hill,bournemouth,0.0,0.0,0.0,DEF,0.0,0.0,0.0,0.0,2600000.0,0.0,1.0,2600000.0,0.13990819517105013,0.0,5.0,2000000.0,2000000.0,0.011111111111111112,0.0,14.508658238524095,0.7632734360668142,0.0,21.0
